,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,pub_rec_bankruptcies,credit_age,mths_since_last_delinq_isNA,mths_since_last_record_isNA,emp_length_yrs,term_36months,term_60months,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_NotVerified,verification_status_SourceVerified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_home_improvement,purpose_major_purchase,purpose_medical,purpose_other,purpose_small_business,purpose_wedding
4665,11245.2431640625,0.0949999988079071,300.9708557128906,38188.01171875,16.755685806274414,0.0,1.0,40.0,91.0,39.0,0.0,18421.361328125,0.0,38.6523323059082,1.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4666,26423.205078125,0.22208532691001892,849.4978637695312,13915.109375,20.592838287353516,0.0,1.0,65.0,93.0,20.0,0.0,39463.16015625,0.0,35.68775177001953,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,4399.9072265625,0.17539308965206146,75.95501708984375,23655.015625,14.372920989990234,0.0,2.0,38.0,92.0,8.0,0.0,20010.6328125,0.0,22.610546112060547,1.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,1463.51953125,0.1752096265554428,183.4258575439453,10056.15625,14.86668586730957,0.0,1.0,36.0,92.0,3.0,0.0,6222.28564453125,0.0,4.587346076965332,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,2917.986328125,0.11526047438383102,107.90570068359375,110841.078125,5.023106575012207,0.0,1.0,35.0,92.0,5.0,0.0,486.408203125,0.0,15.499650001525879,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4670,14044.7333984375,0.16784974932670593,447.4359130859375,10165.99609375,16.01988410949707,0.0,0.0,39.0,92.0,7.0,0.0,10093.984375,0.0,4.7537689208984375,1.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4671,26921.080078125,0.19919604063034058,743.4456787109375,66363.6953125,15.850610733032227,0.0,2.0,52.0,92.0,9.0,0.0,11940.701171875,0.0,20.79730224609375,0.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4672,-443.7177734375,0.07685309648513794,-106.52780151367188,79116.046875,19.78178596496582,0.0,1.0,40.0,92.0,1.0,0.0,4235.78515625,0.0,8.023155212402344,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4673,2547.560546875,0.07530799508094788,52.711944580078125,112039.671875,11.846415519714355,0.0,0.0,37.0,92.0,5.0,0.0,-12811.6533203125,0.0,8.217087745666504,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4674,15451.5703125,0.1022270917892456,510.3612060546875,88231.9765625,26.54684829711914,0.0,2.0,37.0,92.0,24.0,0.0,52448.359375,0.0,25.452829360961914,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4675,11141.630859375,0.07708993554115295,195.3151397705078,15871.09765625,-3.0706710815429688,0.0,2.0,38.0,92.0,13.0,0.0,-4638.9013671875,0.0,7.002502918243408,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4676,3530.48193359375,0.10996613651514053,61.1978759765625,100435.8125,8.93277359008789,0.0,2.0,37.0,92.0,13.0,0.0,4342.005859375,0.0,5.438594818115234,1.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4677,15717.333984375,0.21445074677467346,237.24627685546875,-2687.828125,23.392908096313477,0.0,1.0,28.0,92.0,5.0,0.0,7489.3896484375,0.0,9.602903366088867,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4678,5563.501953125,0.0759965032339096,168.8407745361328,35849.71875,21.792991638183594,0.0,1.0,38.0,92.0,27.0,0.0,21495.943359375,0.0,26.024642944335938,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4679,14708.1376953125,0.15696437656879425,380.0606384277344,79920.9140625,15.560689926147461,0.0,3.0,35.0,92.0,6.0,0.0,882.3603515625,0.0,6.940306186676025,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4680,6560.51611328125,0.1458311676979065,240.26841735839844,9150.53515625,7.433995246887207,0.0,0.0,38.0,92.0,4.0,0.0,10242.23046875,0.0,10.15517520904541,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4681,5824.85107421875,0.11926185339689255,216.0206756591797,69312.1015625,18.852432250976562,0.0,1.0,38.0,92.0,13.0,0.0,16613.611328125,0.0,11.24569034576416,1.0,1.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4682,6797.06884765625,0.06848867982625961,189.55767822265625,96421.3125,7.328283786773682,0.0,2.0,37.0,92.0,0.0,0.0,-2338.1416015625,0.0,19.59872817993164,1.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4683,18533.05078125,0.2100776731967926,264.1913757324219,10237.32421875,18.52938461303711,0.0,0.0,38.0,92.0,1.0,0.0,20084.515625,0.0,10.147418975830078,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4684,5350.65869140625,0.08122316002845764,175.1035614013672,97588.734375,12.314693450927734,0.0,1.0,37.0,92.0,6.0,0.0,2354.728515625,0.0,2.5879974365234375,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4685,18057.099609375,0.0775081068277359,558.9545288085938,26259.09375,12.259885787963867,0.0,0.0,35.0,92.0,20.0,0.0,7029.2939453125,0.0,53.278717041015625,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4686,9902.775390625,0.11545580625534058,261.9887390136719,46956.0703125,5.674258708953857,0.0,0.0,38.0,92.0,6.0,0.0,5018.626953125,0.0,2.0924558639526367,1.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4687,19153.328125,0.15072819590568542,342.5384521484375,261793.0625,13.065118789672852,0.0,0.0,152.0,92.0,14.0,0.0,23905.642578125,0.0,20.843242645263672,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4688,2060.8896484375,0.11240234225988388,59.84259033203125,41052.58203125,24.002124786376953,0.0,1.0,40.0,92.0,22.0,0.0,8889.927734375,0.0,22.14818000793457,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4689,19815.162109375,0.06440513581037521,587.5050048828125,173285.828125,9.49886417388916,0.0,1.0,38.0,92.0,7.0,0.0,-5885.8173828125,0.0,19.312435150146484,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4690,6434.11181640625,0.12889082729816437,339.2312927246094,20611.0703125,2.990260124206543,0.0,1.0,34.0,92.0,10.0,0.0,-208.7744140625,0.0,9.478012084960938,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4691,26726.1640625,0.1470853090286255,793.1766967773438,122259.1796875,10.803592681884766,0.0,1.0,35.0,92.0,4.0,0.0,21384.82421875,0.0,13.167786598205566,0.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4692,-281.5703125,0.18610577285289764,53.650665283203125,40914.359375,12.343844413757324,0.0,0.0,56.0,92.0,5.0,0.0,1856.890625,0.0,4.988955497741699,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4693,23188.65234375,0.15308654308319092,838.207275390625,109892.2734375,25.369590759277344,0.0,1.0,30.0,122.0,6.0,1.0,21725.30859375,1.0,18.434520721435547,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4694,16729.03515625,0.1439824104309082,550.517333984375,68780.09375,8.472799301147461,0.0,1.0,37.0,92.0,7.0,0.0,22209.171875,0.0,13.84028434753418,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4695,11780.0224609375,0.24366366863250732,406.4803771972656,41348.52734375,15.555700302124023,0.0,1.0,37.0,92.0,6.0,0.0,17302.287109375,0.0,-2.720388412475586,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4696,12736.8828125,0.07763851433992386,364.3334655761719,57991.265625,16.301713943481445,0.0,1.0,38.0,92.0,4.0,0.0,1234.181640625,0.0,-1.7965641021728516,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4697,9574.4775390625,0.14609551429748535,284.64453125,164795.046875,7.810609340667725,0.0,3.0,36.0,91.0,14.0,0.0,56560.15234375,0.0,24.427026748657227,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4698,11709.26953125,0.06418849527835846,201.45254516601562,263877.34375,-2.760784149169922,0.0,0.0,37.0,92.0,8.0,0.0,22160.98046875,0.0,11.878137588500977,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4699,-1382.1953125,0.19767819344997406,36.77655029296875,-12432.78125,4.869081497192383,0.0,0.0,39.0,93.0,5.0,0.0,2565.546875,0.0,-7.059207916259766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4700,9248.6630859375,0.02379489690065384,237.27415466308594,16357.90625,11.560708999633789,0.0,0.0,31.0,92.0,12.0,0.0,207.5302734375,0.0,28.369945526123047,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4701,5514.02734375,0.11805160343647003,135.39492797851562,156342.0,6.58160924911499,0.0,1.0,29.0,92.0,2.0,0.0,-1043.8642578125,0.0,5.580288887023926,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4702,5195.04541015625,0.13156265020370483,166.9062042236328,84022.5625,13.1594820022583,0.0,0.0,31.0,92.0,1.0,0.0,-2249.97265625,0.0,8.079943656921387,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4703,4570.61474609375,0.1286894530057907,162.61102294921875,49885.78125,17.836238861083984,0.0,1.0,34.0,92.0,2.0,0.0,1616.8828125,0.0,20.288318634033203,0.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4704,14926.921875,0.15964964032173157,315.2033386230469,41743.6640625,16.435861587524414,0.0,1.0,37.0,92.0,7.0,0.0,7347.4169921875,0.0,-1.586252212524414,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4705,13032.9716796875,0.1068100556731224,498.36505126953125,25633.953125,10.628267288208008,0.0,2.0,39.0,92.0,6.0,0.0,10338.568359375,0.0,4.402054786682129,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4706,12287.6513671875,0.08967743068933487,367.61053466796875,38400.7265625,8.187971115112305,0.0,0.0,37.0,92.0,4.0,0.0,-968.9033203125,0.0,-1.5355730056762695,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4707,16940.060546875,0.11293026804924011,353.24005126953125,38803.4609375,31.398530960083008,2.0,2.0,0.0,92.0,7.0,0.0,33163.00390625,0.0,22.34546661376953,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4708,8971.583984375,0.014682546257972717,91.10726928710938,-26125.046875,15.727794647216797,0.0,1.0,38.0,92.0,23.0,0.0,19106.677734375,0.0,40.0035400390625,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4709,22390.052734375,0.13296224176883698,840.74755859375,42348.046875,29.70374870300293,0.0,1.0,25.0,92.0,25.0,0.0,27225.666015625,0.0,21.65338897705078,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,10111.265625,0.15712137520313263,288.3069152832031,49090.33203125,18.229082107543945,0.0,1.0,37.0,92.0,5.0,0.0,-3936.9052734375,0.0,-0.024834632873535156,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4711,8456.8037109375,0.11005185544490814,320.3749694824219,73764.484375,17.33014678955078,0.0,1.0,38.0,92.0,9.0,0.0,5333.6494140625,0.0,34.009559631347656,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4712,13498.3486328125,0.19704246520996094,584.923828125,96578.9609375,13.539283752441406,0.0,3.0,37.0,92.0,4.0,0.0,4726.4736328125,0.0,1.9675979614257812,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4713,4018.015625,0.05624272674322128,35.95458984375,49282.03125,18.96578598022461,0.0,0.0,38.0,92.0,6.0,0.0,22921.138671875,0.0,5.81757926940918,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4714,29640.931640625,0.058288998901844025,493.41033935546875,15455.51171875,9.845623016357422,0.0,1.0,37.0,92.0,0.0,0.0,4342.228515625,0.0,21.054546356201172,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4715,14512.767578125,0.2192659080028534,425.07415771484375,233076.375,14.252108573913574,0.0,0.0,55.0,92.0,25.0,0.0,100959.125,0.0,11.033182144165039,0.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4716,18220.373046875,0.129963681101799,436.7508544921875,57149.94140625,8.962211608886719,0.0,0.0,39.0,90.0,8.0,1.0,6048.59521484375,1.0,12.080641746520996,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4717,11097.7919921875,0.09964326024055481,375.98760986328125,63608.375,21.815563201904297,0.0,1.0,46.0,92.0,9.0,0.0,1841.072265625,0.0,4.425063133239746,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4718,27851.021484375,0.13201496005058289,671.1069946289062,154176.03125,3.6614084243774414,0.0,1.0,39.0,92.0,11.0,0.0,44958.04296875,0.0,17.880924224853516,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4719,17710.140625,0.16585086286067963,510.0716552734375,271420.53125,25.775121688842773,0.0,1.0,40.0,92.0,8.0,0.0,23923.08203125,0.0,7.117262363433838,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4720,4060.08349609375,0.04874309152364731,267.0805358886719,28276.8515625,21.110397338867188,0.0,0.0,38.0,92.0,9.0,0.0,45944.4296875,0.0,39.02685546875,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4721,5261.02392578125,0.10495373606681824,99.47052001953125,133815.78125,16.588485717773438,0.0,1.0,37.0,92.0,6.0,0.0,35287.51953125,0.0,16.674232482910156,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4722,6193.8076171875,0.10175386071205139,142.92694091796875,18859.6484375,21.044540405273438,0.0,1.0,38.0,92.0,6.0,0.0,-363.1455078125,0.0,12.570466041564941,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4723,4124.78662109375,0.05481314659118652,118.49769592285156,85168.6796875,10.542236328125,0.0,1.0,36.0,92.0,7.0,0.0,10487.8974609375,0.0,22.79578971862793,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4724,8709.068359375,0.1462806761264801,307.23187255859375,84075.4765625,15.488922119140625,0.0,1.0,36.0,92.0,11.0,0.0,10383.943359375,0.0,22.779552459716797,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4725,6378.14599609375,0.04588061571121216,234.0721893310547,11312.4296875,16.774736404418945,0.0,1.0,47.0,93.0,21.0,0.0,12919.935546875,0.0,18.24102020263672,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4726,14423.8359375,0.13096928596496582,532.6779174804688,42688.578125,17.242263793945312,0.0,0.0,57.0,92.0,7.0,0.0,2521.7626953125,0.0,23.529132843017578,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4727,16291.583984375,0.1717250496149063,545.7825927734375,27524.53515625,9.246036529541016,0.0,4.0,36.0,92.0,20.0,0.0,5258.12646484375,0.0,23.60077476501465,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,20638.50390625,0.1267937570810318,579.549072265625,68866.0,17.277462005615234,0.0,0.0,27.0,92.0,4.0,0.0,37484.06640625,0.0,8.385331153869629,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4729,5800.58984375,0.05234991014003754,140.4285888671875,50829.3515625,17.36299705505371,0.0,0.0,34.0,92.0,15.0,0.0,1106.1943359375,0.0,40.61888122558594,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4730,8535.52734375,0.043656498193740845,275.97613525390625,34409.76953125,12.10761833190918,0.0,0.0,35.0,92.0,9.0,0.0,-2734.4169921875,0.0,3.3123769760131836,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4731,28702.73828125,0.13066276907920837,440.7779541015625,103188.78125,-0.6005430221557617,0.0,1.0,41.0,92.0,4.0,0.0,16082.5595703125,0.0,23.258907318115234,1.0,1.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4732,7364.1220703125,0.1326136440038681,250.92852783203125,40249.3671875,15.817750930786133,0.0,2.0,37.0,92.0,3.0,0.0,86.1884765625,0.0,8.29043197631836,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4733,2707.2314453125,0.1903434842824936,99.9354248046875,7499.77734375,5.604922771453857,0.0,0.0,36.0,92.0,17.0,0.0,5661.96337890625,0.0,-1.7941436767578125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,20866.5,0.1983451098203659,918.536376953125,115665.390625,3.129405975341797,0.0,2.0,55.0,93.0,3.0,0.0,2934.541015625,0.0,9.883947372436523,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4735,8175.564453125,0.08798453211784363,327.9112243652344,18257.17578125,9.31360912322998,0.0,0.0,44.0,92.0,5.0,0.0,3149.673828125,0.0,20.446434020996094,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4736,14869.8125,0.20398251712322235,606.643310546875,52859.34375,14.464826583862305,0.0,0.0,43.0,92.0,35.0,0.0,21358.923828125,0.0,30.189401626586914,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4737,12075.306640625,0.07021643221378326,337.96405029296875,22517.73828125,43.17365264892578,0.0,0.0,38.0,92.0,13.0,0.0,3275.7421875,0.0,14.682701110839844,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4738,-838.763671875,0.10153435170650482,10.13800048828125,37946.8515625,16.524625778198242,0.0,2.0,34.0,92.0,3.0,0.0,-2376.0517578125,0.0,4.535160064697266,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4739,19222.703125,0.06524410843849182,443.7558898925781,9030.36328125,17.316682815551758,0.0,0.0,37.0,92.0,16.0,0.0,19247.0078125,0.0,25.026914596557617,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4740,8602.203125,0.1297425627708435,263.20574951171875,62444.24609375,17.364992141723633,0.0,0.0,35.0,92.0,6.0,0.0,2971.4580078125,0.0,15.556964874267578,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4741,11689.9814453125,0.1767430305480957,461.2471008300781,37394.33984375,6.724269866943359,0.0,2.0,34.0,92.0,3.0,0.0,-612.1416015625,0.0,6.230460166931152,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4742,23322.81640625,0.13264097273349762,803.7435302734375,127281.03125,7.883856296539307,0.0,1.0,32.0,92.0,7.0,0.0,13231.6923828125,0.0,19.635452270507812,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4743,14011.583984375,0.12387970834970474,514.9085693359375,131429.375,11.852686882019043,0.0,4.0,39.0,89.0,11.0,1.0,20464.24609375,0.0,29.24191665649414,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4744,4139.29345703125,0.21970972418785095,134.3487548828125,14906.8828125,10.592547416687012,1.0,2.0,6.0,92.0,3.0,0.0,3306.9130859375,0.0,-1.6019868850708008,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
